Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
2181307862,637,423,City Of Boulder Council Candidates,Micah Parkin,,177
2181307862,637,423,City Of Boulder Council Candidates,Greatful Fred Smith,,28
2181307862,637,423,City Of Boulder Council Candidates,Andrew Shoemaker,,145
2181307862,637,423,City Of Boulder Council Candidates,Sam Weaver,,224
2181307863,753,495,City Of Boulder Council Candidates,Mary Young,,240
2181307863,753,495,City Of Boulder Council Candidates,John Gerstle,,178
2181307863,753,495,City Of Boulder Council Candidates,Matthew Appelbaum,,223
2181307863,753,495,City Of Boulder Council Candidates,Kevin Hotaling,,89
2181307863,753,495,City Of Boulder Council Candidates,Macon Cowles,,193
2181307863,753,495,City Of Boulder Council Candidates,Jonathan Dings,,57
2181307863,753,495,City Of Boulder Council Candidates,Ed Byrne,,173
2181307863,753,495,City Of Boulder Council Candidates,Micah Parkin,,164
2181307863,753,495,City Of Boulder Council Candidates,Greatful Fred Smith,,35
2181307863,753,495,City Of Boulder Council Candidates,Andrew Shoemaker,,216
2181307863,753,495,City Of Boulder Council Candidates,Sam Weaver,,225
2181307864,652,416,City Of Boulder Council Candidates,Mary Young,,184
2181307864,652,416,City Of Boulder Council Candidates,John Gerstle,,93
2181307864,652,416,City Of Boulder Council Candidates,Matthew Appelbaum,,171
2181307864,652,416,City Of Boulder Council Candidates,Kevin Hotaling,,79
2181307864,652,416,City Of Boulder Council Candidates,Macon Cowles,,160
2181307864,652,416,City Of Boulder Council Candidates,Jonathan Dings,,67
2181307864,652,416,City Of Boulder Council Candidates,Ed Byrne,,123
2181307864,652,416,City Of Boulder Council Candidates,Micah Parkin,,138
2181307864,652,416,City Of Boulder Council Candidates,Greatful Fred Smith,,24
2181307864,652,416,City Of Boulder Council Candidates,Andrew Shoemaker,,148
2181307864,652,416,City Of Boulder Council Candidates,Sam Weaver,,180
2181307865,634,263,City Of Boulder Council Candidates,Mary Young,,131
2181307865,634,263,City Of Boulder Council Candidates,John Gerstle,,51
2181307865,634,263,City Of Boulder Council Candidates,Matthew Appelbaum,,124
2181307865,634,263,City Of Boulder Council Candidates,Kevin Hotaling,,33
2181307865,634,263,City Of Boulder Council Candidates,Macon Cowles,,98
2181307865,634,263,City Of Boulder Council Candidates,Jonathan Dings,,40
2181307865,634,263,City Of Boulder Council Candidates,Ed Byrne,,69
2181307865,634,263,City Of Boulder Council Candidates,Micah Parkin,,102
2181307865,634,263,City Of Boulder Council Candidates,Greatful Fred Smith,,25
2181307865,634,263,City Of Boulder Council Candidates,Andrew Shoemaker,,95
2181307865,634,263,City Of Boulder Council Candidates,Sam Weaver,,114
2181307866,859,453,City Of Boulder Council Candidates,Mary Young,,222
2181307866,859,453,City Of Boulder Council Candidates,John Gerstle,,121
2181307866,859,453,City Of Boulder Council Candidates,Matthew Appelbaum,,213
2181307866,859,453,City Of Boulder Council Candidates,Kevin Hotaling,,49
2181307866,859,453,City Of Boulder Council Candidates,Macon Cowles,,194
2181307866,859,453,City Of Boulder Council Candidates,Jonathan Dings,,54
2181307866,859,453,City Of Boulder Council Candidates,Ed Byrne,,113
2181307866,859,453,City Of Boulder Council Candidates,Micah Parkin,,154
2181307866,859,453,City Of Boulder Council Candidates,Greatful Fred Smith,,30
2181307866,859,453,City Of Boulder Council Candidates,Andrew Shoemaker,,168
2181307866,859,453,City Of Boulder Council Candidates,Sam Weaver,,194
2181307867,748,349,City Of Boulder Council Candidates,Mary Young,,165
2181307867,748,349,City Of Boulder Council Candidates,John Gerstle,,89
2181307867,748,349,City Of Boulder Council Candidates,Matthew Appelbaum,,189
2181307867,748,349,City Of Boulder Council Candidates,Kevin Hotaling,,43
2181307867,748,349,City Of Boulder Council Candidates,Macon Cowles,,151
2181307867,748,349,City Of Boulder Council Candidates,Jonathan Dings,,39
2181307867,748,349,City Of Boulder Council Candidates,Ed Byrne,,106
2181307867,748,349,City Of Boulder Council Candidates,Micah Parkin,,134
2181307867,748,349,City Of Boulder Council Candidates,Greatful Fred Smith,,28
2181307867,748,349,City Of Boulder Council Candidates,Andrew Shoemaker,,132
2181307867,748,349,City Of Boulder Council Candidates,Sam Weaver,,159
2181307868,875,628,City Of Boulder Council Candidates,Mary Young,,269
2181307868,875,628,City Of Boulder Council Candidates,John Gerstle,,205
2181307868,875,628,City Of Boulder Council Candidates,Matthew Appelbaum,,297
2181307868,875,628,City Of Boulder Council Candidates,Kevin Hotaling,,119
2181307868,875,628,City Of Boulder Council Candidates,Macon Cowles,,231
2181307868,875,628,City Of Boulder Council Candidates,Jonathan Dings,,94
2181307868,875,628,City Of Boulder Council Candidates,Ed Byrne,,202
2181307868,875,628,City Of Boulder Council Candidates,Micah Parkin,,223
2181307868,875,628,City Of Boulder Council Candidates,Greatful Fred Smith,,22
2181307868,875,628,City Of Boulder Council Candidates,Andrew Shoemaker,,258
2181307868,875,628,City Of Boulder Council Candidates,Sam Weaver,,282
2181307869,597,341,City Of Boulder Council Candidates,Mary Young,,143
2181307869,597,341,City Of Boulder Council Candidates,John Gerstle,,84
2181307869,597,341,City Of Boulder Council Candidates,Matthew Appelbaum,,146
2181307869,597,341,City Of Boulder Council Candidates,Kevin Hotaling,,39
2181307869,597,341,City Of Boulder Council Candidates,Macon Cowles,,129
2181307869,597,341,City Of Boulder Council Candidates,Jonathan Dings,,48
2181307869,597,341,City Of Boulder Council Candidates,Ed Byrne,,131
2181307869,597,341,City Of Boulder Council Candidates,Micah Parkin,,103
2181307869,597,341,City Of Boulder Council Candidates,Greatful Fred Smith,,12
2181307869,597,341,City Of Boulder Council Candidates,Andrew Shoemaker,,171
2181307869,597,341,City Of Boulder Council Candidates,Sam Weaver,,138
2181307870,677,271,City Of Boulder Council Candidates,Mary Young,,121
2181307870,677,271,City Of Boulder Council Candidates,John Gerstle,,63
2181307870,677,271,City Of Boulder Council Candidates,Matthew Appelbaum,,109
2181307870,677,271,City Of Boulder Council Candidates,Kevin Hotaling,,40
2181307870,677,271,City Of Boulder Council Candidates,Macon Cowles,,92
2181307870,677,271,City Of Boulder Council Candidates,Jonathan Dings,,47
2181307870,677,271,City Of Boulder Council Candidates,Ed Byrne,,65
2181307870,677,271,City Of Boulder Council Candidates,Micah Parkin,,96
2181307870,677,271,City Of Boulder Council Candidates,Greatful Fred Smith,,33
2181307870,677,271,City Of Boulder Council Candidates,Andrew Shoemaker,,91
2181307870,677,271,City Of Boulder Council Candidates,Sam Weaver,,108
2181307871,865,392,City Of Boulder Council Candidates,Mary Young,,193
2181307871,865,392,City Of Boulder Council Candidates,John Gerstle,,90
2181307871,865,392,City Of Boulder Council Candidates,Matthew Appelbaum,,156
2181307871,865,392,City Of Boulder Council Candidates,Kevin Hotaling,,34
2181307871,865,392,City Of Boulder Council Candidates,Macon Cowles,,143
2181307871,865,392,City Of Boulder Council Candidates,Jonathan Dings,,42
2181307871,865,392,City Of Boulder Council Candidates,Ed Byrne,,98
2181307871,865,392,City Of Boulder Council Candidates,Micah Parkin,,138
2181307871,865,392,City Of Boulder Council Candidates,Greatful Fred Smith,,34
2181307871,865,392,City Of Boulder Council Candidates,Andrew Shoemaker,,175
2181307871,865,392,City Of Boulder Council Candidates,Sam Weaver,,190
2181307872,864,176,City Of Boulder Council Candidates,Mary Young,,66
2181307872,864,176,City Of Boulder Council Candidates,John Gerstle,,23
2181307872,864,176,City Of Boulder Council Candidates,Matthew Appelbaum,,59
2181307872,864,176,City Of Boulder Council Candidates,Kevin Hotaling,,20
2181307872,864,176,City Of Boulder Council Candidates,Macon Cowles,,49
2181307872,864,176,City Of Boulder Council Candidates,Jonathan Dings,,16
2181307872,864,176,City Of Boulder Council Candidates,Ed Byrne,,35
2181307872,864,176,City Of Boulder Council Candidates,Micah Parkin,,42
2181307872,864,176,City Of Boulder Council Candidates,Greatful Fred Smith,,17
2181307872,864,176,City Of Boulder Council Candidates,Andrew Shoemaker,,61
2181307872,864,176,City Of Boulder Council Candidates,Sam Weaver,,70
2181307873,467,308,City Of Boulder Council Candidates,Mary Young,,112
2181307873,467,308,City Of Boulder Council Candidates,John Gerstle,,83
2181307873,467,308,City Of Boulder Council Candidates,Matthew Appelbaum,,133
2181307873,467,308,City Of Boulder Council Candidates,Kevin Hotaling,,49
2181307873,467,308,City Of Boulder Council Candidates,Macon Cowles,,93
2181307873,467,308,City Of Boulder Council Candidates,Jonathan Dings,,33
2181307873,467,308,City Of Boulder Council Candidates,Ed Byrne,,137
2181307873,467,308,City Of Boulder Council Candidates,Micah Parkin,,78
2181307873,467,308,City Of Boulder Council Candidates,Greatful Fred Smith,,10
2181307873,467,308,City Of Boulder Council Candidates,Andrew Shoemaker,,162
2181307873,467,308,City Of Boulder Council Candidates,Sam Weaver,,109
2181307874,1037,567,City Of Boulder Council Candidates,Mary Young,,230
2181307874,1037,567,City Of Boulder Council Candidates,John Gerstle,,180
2181307874,1037,567,City Of Boulder Council Candidates,Matthew Appelbaum,,206
2181307874,1037,567,City Of Boulder Council Candidates,Kevin Hotaling,,94
2181307874,1037,567,City Of Boulder Council Candidates,Macon Cowles,,183
2181307874,1037,567,City Of Boulder Council Candidates,Jonathan Dings,,57
2181307874,1037,567,City Of Boulder Council Candidates,Ed Byrne,,238
2181307874,1037,567,City Of Boulder Council Candidates,Micah Parkin,,159
2181307874,1037,567,City Of Boulder Council Candidates,Greatful Fred Smith,,35
2181307874,1037,567,City Of Boulder Council Candidates,Andrew Shoemaker,,350
2181307874,1037,567,City Of Boulder Council Candidates,Sam Weaver,,204
2181307875,816,120,City Of Boulder Council Candidates,Mary Young,,45
2181307875,816,120,City Of Boulder Council Candidates,John Gerstle,,23
2181307875,816,120,City Of Boulder Council Candidates,Matthew Appelbaum,,39
2181307875,816,120,City Of Boulder Council Candidates,Kevin Hotaling,,15
2181307875,816,120,City Of Boulder Council Candidates,Macon Cowles,,33
2181307875,816,120,City Of Boulder Council Candidates,Jonathan Dings,,15
2181307875,816,120,City Of Boulder Council Candidates,Ed Byrne,,25
2181307875,816,120,City Of Boulder Council Candidates,Micah Parkin,,29
2181307875,816,120,City Of Boulder Council Candidates,Greatful Fred Smith,,21
2181307875,816,120,City Of Boulder Council Candidates,Andrew Shoemaker,,39
2181307875,816,120,City Of Boulder Council Candidates,Sam Weaver,,34
2181307876,924,81,City Of Boulder Council Candidates,Mary Young,,23
2181307876,924,81,City Of Boulder Council Candidates,John Gerstle,,5
2181307876,924,81,City Of Boulder Council Candidates,Matthew Appelbaum,,20
2181307876,924,81,City Of Boulder Council Candidates,Kevin Hotaling,,9
2181307876,924,81,City Of Boulder Council Candidates,Macon Cowles,,13
2181307876,924,81,City Of Boulder Council Candidates,Jonathan Dings,,10
2181307876,924,81,City Of Boulder Council Candidates,Ed Byrne,,13
2181307876,924,81,City Of Boulder Council Candidates,Micah Parkin,,10
2181307876,924,81,City Of Boulder Council Candidates,Greatful Fred Smith,,12
2181307876,924,81,City Of Boulder Council Candidates,Andrew Shoemaker,,28
2181307876,924,81,City Of Boulder Council Candidates,Sam Weaver,,19
2181307877,766,359,City Of Boulder Council Candidates,Mary Young,,142
2181307877,766,359,City Of Boulder Council Candidates,John Gerstle,,87
2181307877,766,359,City Of Boulder Council Candidates,Matthew Appelbaum,,108
2181307877,766,359,City Of Boulder Council Candidates,Kevin Hotaling,,33
2181307877,766,359,City Of Boulder Council Candidates,Macon Cowles,,108
2181307877,766,359,City Of Boulder Council Candidates,Jonathan Dings,,33
2181307877,766,359,City Of Boulder Council Candidates,Ed Byrne,,111
2181307877,766,359,City Of Boulder Council Candidates,Micah Parkin,,98
2181307877,766,359,City Of Boulder Council Candidates,Greatful Fred Smith,,23
2181307877,766,359,City Of Boulder Council Candidates,Andrew Shoemaker,,213
2181307877,766,359,City Of Boulder Council Candidates,Sam Weaver,,113
2181307878,733,273,City Of Boulder Council Candidates,Mary Young,,142
2181307878,733,273,City Of Boulder Council Candidates,John Gerstle,,80
2181307878,733,273,City Of Boulder Council Candidates,Matthew Appelbaum,,119
2181307878,733,273,City Of Boulder Council Candidates,Kevin Hotaling,,26
2181307878,733,273,City Of Boulder Council Candidates,Macon Cowles,,116
2181307878,733,273,City Of Boulder Council Candidates,Jonathan Dings,,26
2181307878,733,273,City Of Boulder Council Candidates,Ed Byrne,,76
2181307878,733,273,City Of Boulder Council Candidates,Micah Parkin,,116
2181307878,733,273,City Of Boulder Council Candidates,Greatful Fred Smith,,7
2181307878,733,273,City Of Boulder Council Candidates,Andrew Shoemaker,,124
2181307878,733,273,City Of Boulder Council Candidates,Sam Weaver,,100
2181307879,768,237,City Of Boulder Council Candidates,Mary Young,,89
2181307879,768,237,City Of Boulder Council Candidates,John Gerstle,,44
2181307879,768,237,City Of Boulder Council Candidates,Matthew Appelbaum,,89
2181307879,768,237,City Of Boulder Council Candidates,Kevin Hotaling,,43
2181307879,768,237,City Of Boulder Council Candidates,Macon Cowles,,82
2181307879,768,237,City Of Boulder Council Candidates,Jonathan Dings,,29
2181307879,768,237,City Of Boulder Council Candidates,Ed Byrne,,75
2181307879,768,237,City Of Boulder Council Candidates,Micah Parkin,,84
2181307879,768,237,City Of Boulder Council Candidates,Greatful Fred Smith,,19
2181307879,768,237,City Of Boulder Council Candidates,Andrew Shoemaker,,122
2181307879,768,237,City Of Boulder Council Candidates,Sam Weaver,,100
2181307880,1139,182,City Of Boulder Council Candidates,Mary Young,,65
2181307880,1139,182,City Of Boulder Council Candidates,John Gerstle,,31
2181307880,1139,182,City Of Boulder Council Candidates,Matthew Appelbaum,,56
2181307880,1139,182,City Of Boulder Council Candidates,Kevin Hotaling,,23
2181307880,1139,182,City Of Boulder Council Candidates,Macon Cowles,,50
2181307880,1139,182,City Of Boulder Council Candidates,Jonathan Dings,,21
2181307880,1139,182,City Of Boulder Council Candidates,Ed Byrne,,45
2181307880,1139,182,City Of Boulder Council Candidates,Micah Parkin,,46
2181307880,1139,182,City Of Boulder Council Candidates,Greatful Fred Smith,,18
2181307880,1139,182,City Of Boulder Council Candidates,Andrew Shoemaker,,62
2181307880,1139,182,City Of Boulder Council Candidates,Sam Weaver,,61
2181307881,643,303,City Of Boulder Council Candidates,Mary Young,,138
2181307881,643,303,City Of Boulder Council Candidates,John Gerstle,,75
2181307881,643,303,City Of Boulder Council Candidates,Matthew Appelbaum,,142
2181307881,643,303,City Of Boulder Council Candidates,Kevin Hotaling,,35
2181307881,643,303,City Of Boulder Council Candidates,Macon Cowles,,113
2181307881,643,303,City Of Boulder Council Candidates,Jonathan Dings,,33
2181307881,643,303,City Of Boulder Council Candidates,Ed Byrne,,109
2181307881,643,303,City Of Boulder Council Candidates,Micah Parkin,,95
2181307881,643,303,City Of Boulder Council Candidates,Greatful Fred Smith,,29
2181307881,643,303,City Of Boulder Council Candidates,Andrew Shoemaker,,143
2181307881,643,303,City Of Boulder Council Candidates,Sam Weaver,,105
2181307882,662,403,City Of Boulder Council Candidates,Mary Young,,168
2181307882,662,403,City Of Boulder Council Candidates,John Gerstle,,125
2181307882,662,403,City Of Boulder Council Candidates,Matthew Appelbaum,,173
2181307882,662,403,City Of Boulder Council Candidates,Kevin Hotaling,,62
2181307882,662,403,City Of Boulder Council Candidates,Macon Cowles,,135
2181307882,662,403,City Of Boulder Council Candidates,Jonathan Dings,,44
2181307882,662,403,City Of Boulder Council Candidates,Ed Byrne,,154
2181307882,662,403,City Of Boulder Council Candidates,Micah Parkin,,104
2181307882,662,403,City Of Boulder Council Candidates,Greatful Fred Smith,,27
2181307882,662,403,City Of Boulder Council Candidates,Andrew Shoemaker,,198
2181307882,662,403,City Of Boulder Council Candidates,Sam Weaver,,148
2181307883,764,433,City Of Boulder Council Candidates,Mary Young,,226
2181307883,764,433,City Of Boulder Council Candidates,John Gerstle,,110
2181307883,764,433,City Of Boulder Council Candidates,Matthew Appelbaum,,220
2181307883,764,433,City Of Boulder Council Candidates,Kevin Hotaling,,35
2181307883,764,433,City Of Boulder Council Candidates,Macon Cowles,,197
2181307883,764,433,City Of Boulder Council Candidates,Jonathan Dings,,40
2181307883,764,433,City Of Boulder Council Candidates,Ed Byrne,,114
2181307883,764,433,City Of Boulder Council Candidates,Micah Parkin,,187
2181307883,764,433,City Of Boulder Council Candidates,Greatful Fred Smith,,24
2181307883,764,433,City Of Boulder Council Candidates,Andrew Shoemaker,,172
2181307883,764,433,City Of Boulder Council Candidates,Sam Weaver,,210
2181307884,943,358,City Of Boulder Council Candidates,Mary Young,,159
2181307884,943,358,City Of Boulder Council Candidates,John Gerstle,,76
2181307884,943,358,City Of Boulder Council Candidates,Matthew Appelbaum,,155
2181307884,943,358,City Of Boulder Council Candidates,Kevin Hotaling,,45
2181307884,943,358,City Of Boulder Council Candidates,Macon Cowles,,135
2181307884,943,358,City Of Boulder Council Candidates,Jonathan Dings,,41
2181307884,943,358,City Of Boulder Council Candidates,Ed Byrne,,107
2181307884,943,358,City Of Boulder Council Candidates,Micah Parkin,,112
2181307884,943,358,City Of Boulder Council Candidates,Greatful Fred Smith,,37
2181307884,943,358,City Of Boulder Council Candidates,Andrew Shoemaker,,168
2181307884,943,358,City Of Boulder Council Candidates,Sam Weaver,,143
2181307885,610,350,City Of Boulder Council Candidates,Mary Young,,164
2181307885,610,350,City Of Boulder Council Candidates,John Gerstle,,111
2181307885,610,350,City Of Boulder Council Candidates,Matthew Appelbaum,,172
2181307885,610,350,City Of Boulder Council Candidates,Kevin Hotaling,,37
2181307885,610,350,City Of Boulder Council Candidates,Macon Cowles,,122
2181307885,610,350,City Of Boulder Council Candidates,Jonathan Dings,,37
2181307885,610,350,City Of Boulder Council Candidates,Ed Byrne,,110
2181307885,610,350,City Of Boulder Council Candidates,Micah Parkin,,129
2181307885,610,350,City Of Boulder Council Candidates,Greatful Fred Smith,,19
2181307885,610,350,City Of Boulder Council Candidates,Andrew Shoemaker,,173
2181307885,610,350,City Of Boulder Council Candidates,Sam Weaver,,157
2181307886,771,512,City Of Boulder Council Candidates,Mary Young,,250
2181307886,771,512,City Of Boulder Council Candidates,John Gerstle,,173
2181307886,771,512,City Of Boulder Council Candidates,Matthew Appelbaum,,196
2181307886,771,512,City Of Boulder Council Candidates,Kevin Hotaling,,66
2181307886,771,512,City Of Boulder Council Candidates,Macon Cowles,,185
2181307886,771,512,City Of Boulder Council Candidates,Jonathan Dings,,69
2181307886,771,512,City Of Boulder Council Candidates,Ed Byrne,,167
2181307886,771,512,City Of Boulder Council Candidates,Micah Parkin,,180
2181307886,771,512,City Of Boulder Council Candidates,Greatful Fred Smith,,24
2181307886,771,512,City Of Boulder Council Candidates,Andrew Shoemaker,,247
2181307886,771,512,City Of Boulder Council Candidates,Sam Weaver,,219
2181307887,967,601,City Of Boulder Council Candidates,Mary Young,,267
2181307887,967,601,City Of Boulder Council Candidates,John Gerstle,,284
2181307887,967,601,City Of Boulder Council Candidates,Matthew Appelbaum,,287
2181307887,967,601,City Of Boulder Council Candidates,Kevin Hotaling,,83
2181307887,967,601,City Of Boulder Council Candidates,Macon Cowles,,211
2181307887,967,601,City Of Boulder Council Candidates,Jonathan Dings,,65
2181307887,967,601,City Of Boulder Council Candidates,Ed Byrne,,221
2181307887,967,601,City Of Boulder Council Candidates,Micah Parkin,,186
2181307887,967,601,City Of Boulder Council Candidates,Greatful Fred Smith,,34
2181307887,967,601,City Of Boulder Council Candidates,Andrew Shoemaker,,269
2181307887,967,601,City Of Boulder Council Candidates,Sam Weaver,,251
2181307888,821,581,City Of Boulder Council Candidates,Mary Young,,251
2181307888,821,581,City Of Boulder Council Candidates,John Gerstle,,188
2181307888,821,581,City Of Boulder Council Candidates,Matthew Appelbaum,,283
2181307888,821,581,City Of Boulder Council Candidates,Kevin Hotaling,,114
2181307888,821,581,City Of Boulder Council Candidates,Macon Cowles,,217
2181307888,821,581,City Of Boulder Council Candidates,Jonathan Dings,,70
2181307888,821,581,City Of Boulder Council Candidates,Ed Byrne,,215
2181307888,821,581,City Of Boulder Council Candidates,Micah Parkin,,226
2181307888,821,581,City Of Boulder Council Candidates,Greatful Fred Smith,,36
2181307888,821,581,City Of Boulder Council Candidates,Andrew Shoemaker,,197
2181307888,821,581,City Of Boulder Council Candidates,Sam Weaver,,248
2171207300,1109,612,City Of Lafayette Council Candidates,Tom Dowling,,229
2171207300,1109,612,City Of Lafayette Council Candidates,Clifton E. Smedley,,177
2171207300,1109,612,City Of Lafayette Council Candidates,Brad Wiesley,,259
2171207300,1109,612,City Of Lafayette Council Candidates,Gustavo Reyna,,206
2171207300,1109,612,City Of Lafayette Council Candidates,Merrily Mazza,,241
2171207300,1109,612,City Of Lafayette Council Candidates,Steve Kracha,,248
2171207301,1304,551,City Of Lafayette Council Candidates,Tom Dowling,,242
2171207301,1304,551,City Of Lafayette Council Candidates,Clifton E. Smedley,,184
2171207301,1304,551,City Of Lafayette Council Candidates,Brad Wiesley,,223
2171207301,1304,551,City Of Lafayette Council Candidates,Gustavo Reyna,,248
2171207301,1304,551,City Of Lafayette Council Candidates,Merrily Mazza,,241
2171207301,1304,551,City Of Lafayette Council Candidates,Steve Kracha,,176
2171207302,1059,587,City Of Lafayette Council Candidates,Tom Dowling,,225
2171207302,1059,587,City Of Lafayette Council Candidates,Clifton E. Smedley,,203
2171207302,1059,587,City Of Lafayette Council Candidates,Brad Wiesley,,210
2171207302,1059,587,City Of Lafayette Council Candidates,Gustavo Reyna,,226
2171207302,1059,587,City Of Lafayette Council Candidates,Merrily Mazza,,243
2171207302,1059,587,City Of Lafayette Council Candidates,Steve Kracha,,205
2171207303,824,359,City Of Lafayette Council Candidates,Tom Dowling,,137
2171207303,824,359,City Of Lafayette Council Candidates,Clifton E. Smedley,,155
2171207303,824,359,City Of Lafayette Council Candidates,Brad Wiesley,,126
2171207303,824,359,City Of Lafayette Council Candidates,Gustavo Reyna,,142
2171207303,824,359,City Of Lafayette Council Candidates,Merrily Mazza,,151
2171207303,824,359,City Of Lafayette Council Candidates,Steve Kracha,,113
2171207304,874,546,City Of Lafayette Council Candidates,Tom Dowling,,238
2171207304,874,546,City Of Lafayette Council Candidates,Clifton E. Smedley,,183
2171207304,874,546,City Of Lafayette Council Candidates,Brad Wiesley,,240
2171207304,874,546,City Of Lafayette Council Candidates,Gustavo Reyna,,268
2171207304,874,546,City Of Lafayette Council Candidates,Merrily Mazza,,243
2171207304,874,546,City Of Lafayette Council Candidates,Steve Kracha,,200
2171207305,1038,519,City Of Lafayette Council Candidates,Tom Dowling,,206
2171207305,1038,519,City Of Lafayette Council Candidates,Clifton E. Smedley,,174
2171207305,1038,519,City Of Lafayette Council Candidates,Brad Wiesley,,188
2171207305,1038,519,City Of Lafayette Council Candidates,Gustavo Reyna,,220
2171207305,1038,519,City Of Lafayette Council Candidates,Merrily Mazza,,226
2171207305,1038,519,City Of Lafayette Council Candidates,Steve Kracha,,175
2171207306,1062,551,City Of Lafayette Council Candidates,Tom Dowling,,201
2171207306,1062,551,City Of Lafayette Council Candidates,Clifton E. Smedley,,187
2171207306,1062,551,City Of Lafayette Council Candidates,Brad Wiesley,,227
2171207306,1062,551,City Of Lafayette Council Candidates,Gustavo Reyna,,286
2171207306,1062,551,City Of Lafayette Council Candidates,Merrily Mazza,,210
2171207306,1062,551,City Of Lafayette Council Candidates,Steve Kracha,,209
2171207307,873,386,City Of Lafayette Council Candidates,Tom Dowling,,186
2171207307,873,386,City Of Lafayette Council Candidates,Clifton E. Smedley,,175
2171207307,873,386,City Of Lafayette Council Candidates,Brad Wiesley,,166
2171207307,873,386,City Of Lafayette Council Candidates,Gustavo Reyna,,145
2171207307,873,386,City Of Lafayette Council Candidates,Merrily Mazza,,152
2171207307,873,386,City Of Lafayette Council Candidates,Steve Kracha,,135
2171207308,828,448,City Of Lafayette Council Candidates,Tom Dowling,,204
2171207308,828,448,City Of Lafayette Council Candidates,Clifton E. Smedley,,176
2171207308,828,448,City Of Lafayette Council Candidates,Brad Wiesley,,143
2171207308,828,448,City Of Lafayette Council Candidates,Gustavo Reyna,,269
2171207308,828,448,City Of Lafayette Council Candidates,Merrily Mazza,,196
2171207308,828,448,City Of Lafayette Council Candidates,Steve Kracha,,149
2171207309,1087,643,City Of Lafayette Council Candidates,Tom Dowling,,296
2171207309,1087,643,City Of Lafayette Council Candidates,Clifton E. Smedley,,222
2171207309,1087,643,City Of Lafayette Council Candidates,Brad Wiesley,,242
2171207309,1087,643,City Of Lafayette Council Candidates,Gustavo Reyna,,311
2171207309,1087,643,City Of Lafayette Council Candidates,Merrily Mazza,,319
2171207309,1087,643,City Of Lafayette Council Candidates,Steve Kracha,,211
2171207310,1067,622,City Of Lafayette Council Candidates,Tom Dowling,,284
2171207310,1067,622,City Of Lafayette Council Candidates,Clifton E. Smedley,,234
2171207310,1067,622,City Of Lafayette Council Candidates,Brad Wiesley,,218
2171207310,1067,622,City Of Lafayette Council Candidates,Gustavo Reyna,,282
2171207310,1067,622,City Of Lafayette Council Candidates,Merrily Mazza,,276
2171207310,1067,622,City Of Lafayette Council Candidates,Steve Kracha,,179
2171207311,760,391,City Of Lafayette Council Candidates,Tom Dowling,,199
2171207311,760,391,City Of Lafayette Council Candidates,Clifton E. Smedley,,161
2171207311,760,391,City Of Lafayette Council Candidates,Brad Wiesley,,144
2171207311,760,391,City Of Lafayette Council Candidates,Gustavo Reyna,,203
2171207311,760,391,City Of Lafayette Council Candidates,Merrily Mazza,,191
2171207311,760,391,City Of Lafayette Council Candidates,Steve Kracha,,124
2171207312,894,590,City Of Lafayette Council Candidates,Tom Dowling,,205
2171207312,894,590,City Of Lafayette Council Candidates,Clifton E. Smedley,,137
2171207312,894,590,City Of Lafayette Council Candidates,Brad Wiesley,,287
2171207312,894,590,City Of Lafayette Council Candidates,Gustavo Reyna,,276
2171207312,894,590,City Of Lafayette Council Candidates,Merrily Mazza,,219
2171207312,894,590,City Of Lafayette Council Candidates,Steve Kracha,,286
2171207313,1178,705,City Of Lafayette Council Candidates,Tom Dowling,,310
2171207313,1178,705,City Of Lafayette Council Candidates,Clifton E. Smedley,,187
2171207313,1178,705,City Of Lafayette Council Candidates,Brad Wiesley,,269
2171207313,1178,705,City Of Lafayette Council Candidates,Gustavo Reyna,,280
2171207313,1178,705,City Of Lafayette Council Candidates,Merrily Mazza,,281
2171207313,1178,705,City Of Lafayette Council Candidates,Steve Kracha,,250
2171207314,866,512,City Of Lafayette Council Candidates,Tom Dowling,,236
2171207314,866,512,City Of Lafayette Council Candidates,Clifton E. Smedley,,175
2171207314,866,512,City Of Lafayette Council Candidates,Brad Wiesley,,198
2171207314,866,512,City Of Lafayette Council Candidates,Gustavo Reyna,,209
2171207314,866,512,City Of Lafayette Council Candidates,Merrily Mazza,,234
2171207314,866,512,City Of Lafayette Council Candidates,Steve Kracha,,163
2171207315,725,424,City Of Lafayette Council Candidates,Tom Dowling,,165
2171207315,725,424,City Of Lafayette Council Candidates,Clifton E. Smedley,,111
2171207315,725,424,City Of Lafayette Council Candidates,Brad Wiesley,,160
2171207315,725,424,City Of Lafayette Council Candidates,Gustavo Reyna,,163
2171207315,725,424,City Of Lafayette Council Candidates,Merrily Mazza,,173
2171207315,725,424,City Of Lafayette Council Candidates,Steve Kracha,,159
2171207316,954,588,City Of Lafayette Council Candidates,Tom Dowling,,195
2171207316,954,588,City Of Lafayette Council Candidates,Clifton E. Smedley,,155
2171207316,954,588,City Of Lafayette Council Candidates,Brad Wiesley,,292
2171207316,954,588,City Of Lafayette Council Candidates,Gustavo Reyna,,242
2171207316,954,588,City Of Lafayette Council Candidates,Merrily Mazza,,243
2171207316,954,588,City Of Lafayette Council Candidates,Steve Kracha,,270
4171207600,1396,774,City Of Longmont Mayor,Bryan L. Baum,,386
4171207600,1396,774,City Of Longmont Mayor,Dennis L. Coombs,,334
